,,Torrent Pharmaceuticals Ltd.,,,,Nifty 50,,
DATE,,PREV. CLOSE,CLOSE,Daily Return,,OPEN,CLOSE,Daily Return %
19-11-2020,,2676.55,2634.6,-1.567316135,,12839.5,12771.7,-0.528057946
18-11-2020,,2656.2,2676.55,0.766132068,,12860.1,12938.25,0.607693564
17-11-2020,,2728.05,2656.2,-2.633749381,,12932.5,12874.2,-0.450802242
14-11-2020,,2729.35,2728.05,-0.047630388,,12823.35,12780.25,-0.33610562
13-11-2020,,2618.8,2729.35,4.221399114,,12659.7,12719.95,0.475919651
12-11-2020,,2556.05,2618.8,2.454959801,,12702.15,12690.8,-0.089354952
11-11-2020,,2431.7,2556.05,5.113706461,,12680.6,12749.15,0.540589562
10-11-2020,,2552.1,2431.7,-4.717683476,,12556.4,12631.1,0.59491574
09-11-2020,,2556.5,2552.1,-0.172110307,,12399.4,12461.05,0.497201477
06-11-2020,,2604.3,2556.5,-1.835426026,,12156.65,12263.55,0.879354098
05-11-2020,,2600.7,2604.3,0.13842427,,12062.4,12120.3,0.480003979
04-11-2020,,2576.95,2600.7,0.921632162,,11783.35,11908.5,1.06209185
03-11-2020,,2547.55,2576.95,1.15404997,,11734.45,11813.5,0.673657479
02-11-2020,,2566.85,2547.55,-0.751894345,,11697.35,11669.15,-0.241080245
30-10-2020,,2519.55,2566.85,1.877319363,,11678.45,11642.4,-0.308688225
29-10-2020,,2545.8,2519.55,-1.031110064,,11633.3,11670.8,0.322350494
28-10-2020,,2600.35,2545.8,-2.097794528,,11922.6,11729.6,-1.618774428
27-10-2020,,2656.65,2600.35,-2.119210284,,11807.1,11889.4,0.697038223
26-10-2020,,2733.75,2656.65,-2.820301783,,11937.4,11767.75,-1.421163737
23-10-2020,,2715.15,2733.75,0.685045025,,11957.9,11930.35,-0.230391624
22-10-2020,,2702.9,2715.15,0.453216915,,11890,11896.45,0.054247267
21-10-2020,,2711.65,2702.9,-0.322681762,,11958.55,11937.65,-0.174770353
20-10-2020,,2673.1,2711.65,1.442145823,,11861,11896.8,0.301829525
19-10-2020,,2744.2,2673.1,-2.590919029,,11879.2,11873.05,-0.051771163
16-10-2020,,2721.2,2744.2,0.845215346,,11727.4,11762.45,0.298872725
15-10-2020,,2758.45,2721.2,-1.350396056,,12023.45,11680.35,-2.853590276
14-10-2020,,2813.8,2758.45,-1.967090767,,11917.4,11971.05,0.450182087
13-10-2020,,2840.8,2813.8,-0.950436497,,11934.65,11934.5,-0.001256845
12-10-2020,,2799.7,2840.8,1.46801443,,11973.55,11930.95,-0.355784208
09-10-2020,,2866.45,2799.7,-2.328664376,,11852.05,11914.2,0.524381858
08-10-2020,,2811.75,2866.45,1.945407664,,11835.4,11834.6,-0.006759383
07-10-2020,,2815.1,2811.75,-0.119001101,,11679.25,11738.85,0.510306741
06-10-2020,,2822.55,2815.1,-0.263945723,,11603.45,11662.4,0.508038557
05-10-2020,,2817.2,2822.55,0.18990487,,11487.8,11503.35,0.135360992
01-10-2020,,2799.95,2817.2,0.61608243,,11364.45,11416.95,0.461966923
30-09-2020,,2711.2,2799.95,3.273458247,,11244.45,11247.55,0.027569156
29-09-2020,,2693.45,2711.2,0.659006107,,11288.6,11222.4,-0.58643233
28-09-2020,,2719.25,2693.45,-0.948791027,,11140.85,11227.55,0.778217102
25-09-2020,,2650.25,2719.25,2.603527969,,10910.4,11050.25,1.281804517
24-09-2020,,2660.95,2650.25,-0.402112028,,11011,10805.55,-1.865861411
23-09-2020,,2726.65,2660.95,-2.409550181,,11258.75,11131.85,-1.127123349
22-09-2020,,2711.6,2726.65,0.555022865,,11301.75,11153.65,-1.310416528
21-09-2020,,2876.3,2711.6,-5.726106456,,11503.8,11250.55,-2.201446479
18-09-2020,,2841.25,2876.3,1.233611967,,11584.1,11504.95,-0.683264129
17-09-2020,,2843.05,2841.25,-0.063312288,,11539.4,11516.1,-0.201916911
16-09-2020,,2850.5,2843.05,-0.261357657,,11538.45,11604.55,0.57286724
15-09-2020,,2797.55,2850.5,1.892727565,,11487.2,11521.8,0.301204819
14-09-2020,,2837.2,2797.55,-1.397504582,,11540.15,11440.05,-0.867406403
11-09-2020,,2814.55,2837.2,0.804746762,,11447.8,11464.45,0.145442793
10-09-2020,,2807.8,2814.55,0.240401738,,11363.3,11449.25,0.756382389
09-09-2020,,2753.65,2807.8,1.966480853,,11218.6,11278,0.529477831
08-09-2020,,2782.5,2753.65,-1.036837376,,11378.55,11317.35,-0.53785412
07-09-2020,,2769.2,2782.5,0.480283114,,11359.6,11355.05,-0.040054227
04-09-2020,,2797.45,2769.2,-1.009848255,,11354.4,11333.85,-0.180987106
03-09-2020,,2761.8,2797.45,1.290824824,,11566.2,11527.45,-0.335027926
02-09-2020,,2709.85,2761.8,1.917080281,,11478.55,11535,0.491786855
01-09-2020,,2661.6,2709.85,1.812819357,,11464.3,11470.25,0.051900247
31-08-2020,,2709.45,2661.6,-1.766041078,,11777.55,11387.5,-3.311809332
28-08-2020,,2747.05,2709.45,-1.368741013,,11602.95,11647.6,0.38481593
27-08-2020,,2755.2,2747.05,-0.295804297,,11609.3,11559.25,-0.431119878
26-08-2020,,2804.35,2755.2,-1.7526343,,11512.85,11549.6,0.319208537
25-08-2020,,2798.1,2804.35,0.223365855,,11513.1,11472.25,-0.354813213
24-08-2020,,2825.45,2798.1,-0.9679874,,11412,11466.45,0.477129338
21-08-2020,,2814.65,2825.45,0.383706678,,11409.65,11371.6,-0.333489634
20-08-2020,,2794.6,2814.65,0.717455092,,11317.45,11312.2,-0.046388542
19-08-2020,,2805.25,2794.6,-0.379645308,,11452.15,11408.4,-0.382024336
18-08-2020,,2792.1,2805.25,0.47097167,,11259.8,11385.35,1.115028686
17-08-2020,,2838.95,2792.1,-1.650258018,,11248.9,11247.1,-0.016001565
14-08-2020,,2798.95,2838.95,1.429107344,,11353.3,11178.4,-1.540521258
13-08-2020,,2816,2798.95,-0.60546875,,11334.85,11300.45,-0.303488798
12-08-2020,,2870.4,2816,-1.895206243,,11289,11308.4,0.171848702
11-08-2020,,3010.8,2870.4,-4.663212435,,11322.25,11322.5,0.002208042
10-08-2020,,2941.05,3010.8,2.371601979,,11270.25,11270.15,-0.000887292
07-08-2020,,2976.45,2941.05,-1.18933629,,11186.65,11214.05,0.244934811
06-08-2020,,2857.2,2976.45,4.173666527,,11185.7,11200.15,0.129182796
05-08-2020,,2828.7,2857.2,1.007529961,,11155.75,11101.65,-0.484951707
04-08-2020,,2727.95,2828.7,3.69324951,,10946.65,11095.25,1.357492932
03-08-2020,,2663.6,2727.95,2.415903289,,11057.55,10891.6,-1.500784532
31-07-2020,,2437.6,2663.6,9.271414506,,11139.5,11073.45,-0.592935051
30-07-2020,,2383.05,2437.6,2.289083318,,11254.3,11102.15,-1.351927708
29-07-2020,,2291.2,2383.05,4.008816341,,11276.9,11202.85,-0.656652094
28-07-2020,,2299.35,2291.2,-0.354447996,,11154.1,11300.55,1.312970119
27-07-2020,,2325.3,2299.35,-1.115985034,,11225,11131.8,-0.830289532
24-07-2020,,2350.95,2325.3,-1.0910483,,11149.95,11194.15,0.396414334
23-07-2020,,2337.9,2350.95,0.55819325,,11135,11215.45,0.722496632
22-07-2020,,2361.85,2337.9,-1.014035608,,11231.2,11132.6,-0.877911532
21-07-2020,,2372.5,2361.85,-0.448893572,,11126.1,11162.25,0.324911694
20-07-2020,,2393.7,2372.5,-0.885658186,,10999.45,11022.2,0.206828523
17-07-2020,,2404.7,2393.7,-0.457437518,,10752,10901.7,1.392299107
16-07-2020,,2392.7,2404.7,0.501525473,,10706.2,10739.95,0.3152379
15-07-2020,,2421.3,2392.7,-1.181183662,,10701,10618.2,-0.773759462
14-07-2020,,2359.6,2421.3,2.614849975,,10750.85,10607.35,-1.33477818
13-07-2020,,2353,2359.6,0.280492988,,10851.85,10802.7,-0.452918166
10-07-2020,,2363.3,2353,-0.435831253,,10764.1,10768.05,0.036696054
09-07-2020,,2342.8,2363.3,0.875021342,,10755.55,10813.45,0.538326724
08-07-2020,,2333.15,2342.8,0.413603926,,10818.65,10705.75,-1.043568283
07-07-2020,,2347.25,2333.15,-0.60070295,,10802.85,10799.65,-0.029621813
06-07-2020,,2395.2,2347.25,-2.001920508,,10723.85,10763.65,0.371135366
03-07-2020,,2350.95,2395.2,1.882217827,,10614.95,10607.35,-0.071597134
02-07-2020,,2338.1,2350.95,0.549591549,,10493.05,10551.7,0.558941395
01-07-2020,,2372.1,2338.1,-1.433329118,,10323.8,10430.05,1.029175304
30-06-2020,,2437.75,2372.1,-2.693057122,,10382.6,10302.1,-0.775335658
29-06-2020,,2471.15,2437.75,-1.351597434,,10311.95,10312.4,0.004363869
26-06-2020,,2500.1,2471.15,-1.157953682,,10378.9,10383,0.039503223
25-06-2020,,2462.05,2500.1,1.545460084,,10235.55,10288.9,0.521222602
24-06-2020,,2579.9,2462.05,-4.568006512,,10529.25,10305.3,-2.126932118
23-06-2020,,2589.85,2579.9,-0.384192135,,10347.95,10471,1.189124416
22-06-2020,,2543.35,2589.85,1.828297324,,10318.75,10311.2,-0.073167777
19-06-2020,,2521.65,2543.35,0.860547657,,10119,10244.4,1.239252891
18-06-2020,,2545.55,2521.65,-0.938893363,,9863.25,10091.65,2.315666743
17-06-2020,,2499,2545.55,1.862745098,,9876.7,9881.15,0.045055535
16-06-2020,,2463.15,2499,1.455453383,,10014.8,9914,-1.006510365
15-06-2020,,2485.95,2463.15,-0.917154408,,9919.35,9813.7,-1.06508995
12-06-2020,,2447.6,2485.95,1.566840987,,9544.95,9972.9,4.4835227
11-06-2020,,2458.9,2447.6,-0.459555086,,10094.1,9902,-1.903091905
10-06-2020,,2376.95,2458.9,3.447695576,,10072.6,10116.15,0.432361059
09-06-2020,,2366.25,2376.95,0.452192287,,10181.15,10046.65,-1.321068838
08-06-2020,,2367.75,2366.25,-0.063351283,,10326.75,10167.45,-1.542595686
05-06-2020,,2365.85,2367.75,0.080309403,,10093.8,10142.15,0.479006915
04-06-2020,,2307.75,2365.85,2.517603727,,10054.25,10029.1,-0.250142974
03-06-2020,,2369.45,2307.75,-2.603979827,,10108.3,10061.55,-0.46249122
02-06-2020,,2327,2369.45,1.824237215,,9880.85,9979.1,0.994347652
01-06-2020,,2362.55,2327,-1.504730059,,9726.85,9826.15,1.020885487
29-05-2020,,2357.95,2362.55,0.195084713,,9422.2,9580.3,1.677952071
28-05-2020,,2402.55,2357.95,-1.85636095,,9364.95,9490.1,1.336365918
27-05-2020,,2581.55,2402.55,-6.93381883,,9082.2,9314.95,2.562705071
26-05-2020,,2601,2581.55,-0.747789312,,9099.75,9029.05,-0.776944422
22-05-2020,,2618.75,2601,-0.677804296,,9067.9,9039.25,-0.315949669
21-05-2020,,2569.55,2618.75,1.914732152,,9079.45,9106.25,0.295172064
20-05-2020,,2499.05,2569.55,2.821072007,,8889.15,9066.55,1.995691377
19-05-2020,,2497.25,2499.05,0.072079287,,8961.7,8879.1,-0.921700124
18-05-2020,,2461.45,2497.25,1.454427268,,9158.3,8823.25,-3.658430058
15-05-2020,,2408.5,2461.45,2.198463774,,9182.4,9136.85,-0.496057676
14-05-2020,,2404.15,2408.5,0.18093713,,9213.95,9142.75,-0.772741332
13-05-2020,,2445.3,2404.15,-1.682820104,,9584.2,9383.55,-2.093549801
12-05-2020,,2495.9,2445.3,-2.027324813,,9168.85,9196.55,0.302109861
11-05-2020,,2438.6,2495.9,2.349708849,,9348.15,9239.2,-1.165471243
08-05-2020,,2354.6,2438.6,3.567484923,,9376.95,9251.5,-1.337855059
07-05-2020,,2320.7,2354.6,1.460766148,,9234.05,9199.05,-0.379031952
06-05-2020,,2365.85,2320.7,-1.908405013,,9226.8,9270.9,0.477955521
05-05-2020,,2375.85,2365.85,-0.420901993,,9429.4,9205.6,-2.37342779
04-05-2020,,2345.4,2375.85,1.298286007,,9533.5,9293.5,-2.517438506
30-04-2020,,2420.35,2345.4,-3.096659574,,9753.5,9859.9,1.09089045
29-04-2020,,2480.65,2420.35,-2.430814504,,9408.6,9553.35,1.538486066
28-04-2020,,2509.1,2480.65,-1.133872703,,9389.8,9380.9,-0.094783701
27-04-2020,,2430.5,2509.1,3.233902489,,9259.7,9282.3,0.244068382
24-04-2020,,2422.65,2430.5,0.324025344,,9163.9,9154.4,-0.103667652
23-04-2020,,2444.25,2422.65,-0.883706658,,9232.35,9313.9,0.883307067
22-04-2020,,2350.55,2444.25,3.986301078,,9026.75,9187.3,1.778602487
21-04-2020,,2331.25,2350.55,0.827882038,,9016.95,8981.45,-0.393702971
20-04-2020,,2246.8,2331.25,3.75867901,,9390.2,9261.85,-1.366850546
17-04-2020,,2334.85,2246.8,-3.7711202,,9323.45,9266.75,-0.608143981
16-04-2020,,2296.45,2334.85,1.672146139,,8851.25,8992.8,1.599209151
15-04-2020,,2375.3,2296.45,-3.319580685,,9196.4,8925.3,-2.947892654
13-04-2020,,2550.35,2375.3,-6.863763797,,9103.95,8993.85,-1.209365166
09-04-2020,,2537.35,2550.35,0.512345557,,8973.05,9111.9,1.547411415
08-04-2020,,2354.35,2537.35,7.772846008,,8688.9,8748.75,0.688809861
07-04-2020,,2077,2354.35,13.35339432,,8446.3,8792.2,4.095284326
03-04-2020,,1959,2077,6.023481368,,8356.55,8083.8,-3.263906756
01-04-2020,,1971.8,1959,-0.649153058,,8584.1,8253.8,-3.847811652
31-03-2020,,1960.1,1971.8,0.596908321,,8529.35,8597.75,0.801936842
30-03-2020,,1860.15,1960.1,5.37322259,,8385.95,8281.1,-1.250305571
27-03-2020,,1815.35,1860.15,2.467843667,,8949.1,8660.25,-3.227698875
26-03-2020,,1779.25,1815.35,2.02894478,,8451,8641.45,2.253579458
25-03-2020,,1818.35,1779.25,-2.150301097,,7735.15,8317.85,7.533144154
24-03-2020,,1796.15,1818.35,1.235976951,,7848.3,7801.05,-0.602041206
23-03-2020,,1893.9,1796.15,-5.161307355,,7945.7,7610.25,-4.221780334
20-03-2020,,1772.1,1893.9,6.873201287,,8284.45,8745.45,5.564642191
19-03-2020,,1815.25,1772.1,-2.377083046,,8063.3,8263.45,2.482234321
18-03-2020,,1986,1815.25,-8.597683787,,9088.45,8468.8,-6.817994267
17-03-2020,,1960.15,1986,1.318776624,,9285.4,8967.05,-3.428500657
16-03-2020,,1978.5,1960.15,-0.927470306,,9587.8,9197.4,-4.071841298
13-03-2020,,1987.9,1978.5,-0.472860808,,9107.6,9955.2,9.306513242
12-03-2020,,2138.9,1987.9,-7.059703586,,10039.95,9590.15,-4.480101993
11-03-2020,,2099.65,2138.9,1.869359179,,10334.3,10458.4,1.200855404
09-03-2020,,2196.1,2099.65,-4.391876508,,10742.05,10451.45,-2.705256445
06-03-2020,,2213.95,2196.1,-0.80625127,,10942.65,10989.45,0.427684336
05-03-2020,,2183.15,2213.95,1.410805487,,11306.05,11269,-0.327700656
04-03-2020,,2145.75,2183.15,1.74298031,,11351.35,11251,-0.88403582
03-03-2020,,2127.25,2145.75,0.869667411,,11217.55,11303.3,0.76442717
02-03-2020,,2150.3,2127.25,-1.07194345,,11387.35,11132.75,-2.235814303
28-02-2020,,2168.95,2150.3,-0.859863067,,11382,11201.75,-1.583640836
27-02-2020,,2251.1,2168.95,-3.649326996,,11661.25,11633.3,-0.23968271
26-02-2020,,2208.95,2251.1,1.908146404,,11738.55,11678.5,-0.511562331
25-02-2020,,2170.95,2208.95,1.750385776,,11877.5,11797.9,-0.6701747
24-02-2020,,2238.95,2170.95,-3.037137944,,12012.55,11829.4,-1.524655464
20-02-2020,,2242.15,2238.95,-0.142720157,,12119,12080.85,-0.31479495
19-02-2020,,2131.9,2242.15,5.171443313,,12090.6,12125.9,0.291962351
18-02-2020,,2143.35,2131.9,-0.534210465,,12028.25,11992.5,-0.297216968
17-02-2020,,2112.5,2143.35,1.46035503,,12131.8,12045.8,-0.708880793
14-02-2020,,2080.2,2112.5,1.552735314,,12190.15,12113.45,-0.629196523
13-02-2020,,2010.4,2080.2,3.471945881,,12219.55,12174.65,-0.367443973
12-02-2020,,2013.75,2010.4,-0.1663563,,12151,12201.2,0.413134721
11-02-2020,,2009.2,2013.75,0.226458292,,12108.4,12107.9,-0.004129365
10-02-2020,,2020.8,2009.2,-0.574030087,,12102.35,12031.5,-0.585423492
07-02-2020,,2001.4,2020.8,0.969321475,,12151.15,12098.35,-0.434526773
06-02-2020,,2001.25,2001.4,0.007495315,,12120,12137.95,0.14810231
05-02-2020,,1928.75,2001.25,3.758911212,,12005.85,12089.15,0.693828425
04-02-2020,,1906.1,1928.75,1.188290226,,11786.25,11979.65,1.640895111
03-02-2020,,1907.45,1906.1,-0.070775119,,11627.45,11707.9,0.691897192
01-02-2020,,1931.1,1907.45,-1.224690591,,11939,11661.85,-2.3213837
31-01-2020,,1936.3,1931.1,-0.268553427,,12100.4,11962.1,-1.142937424
30-01-2020,,1937.5,1936.3,-0.061935484,,12147.75,12035.8,-0.921569838
29-01-2020,,1916.4,1937.5,1.101022751,,12114.9,12129.5,0.120512757
28-01-2020,,2027.15,1916.4,-5.463335224,,12148.1,12055.8,-0.759789597
27-01-2020,,2036.95,2027.15,-0.481111466,,12197.1,12119,-0.640316141
24-01-2020,,2020.5,2036.95,0.814154912,,12174.55,12248.25,0.605361184
23-01-2020,,2000.95,2020.5,0.977035908,,12123.75,12180.35,0.466852253
22-01-2020,,2020.15,2000.95,-0.950424473,,12218.35,12106.9,-0.912152623
21-01-2020,,2027.7,2020.15,-0.372343049,,12195.3,12169.85,-0.208686953
20-01-2020,,2006.35,2027.7,1.064121415,,12430.5,12224.55,-1.656811874
17-01-2020,,1924.4,2006.35,4.258470173,,12328.4,12352.35,0.194266896
16-01-2020,,1898.2,1924.4,1.380254978,,12347.1,12355.5,0.068032169
15-01-2020,,1885.3,1898.2,0.684241235,,12349.4,12343.3,-0.049395112
14-01-2020,,1899.4,1885.3,-0.742339686,,12333.1,12362.3,0.236761236
13-01-2020,,1899.05,1899.4,0.018430268,,12296.7,12329.55,0.267144844
10-01-2020,,1878.8,1899.05,1.077815627,,12271,12256.8,-0.11571999
09-01-2020,,1866.35,1878.8,0.667077451,,12153.15,12215.9,0.516327043
08-01-2020,,1872.75,1866.35,-0.341743425,,11939.1,12025.35,0.722416263
07-01-2020,,1886.2,1872.75,-0.713073905,,12079.1,12052.95,-0.216489639
06-01-2020,,1900.1,1886.2,-0.731540445,,12170.6,11993.05,-1.458843442
03-01-2020,,1865.65,1900.1,1.84654142,,12261.1,12226.65,-0.280969897
02-01-2020,,1843.7,1865.65,1.19054076,,12198.55,12282.2,0.685737239
01-01-2020,,1849.05,1843.7,-0.289337768,,12202.15,12182.5,-0.161037194
31-12-2019,,1855.95,1849.05,-0.371777257,,12247.1,12168.45,-0.642192846
30-12-2019,,1863.85,1855.95,-0.423853851,,12274.9,12255.85,-0.155194747
27-12-2019,,1844.75,1863.85,1.035370646,,12172.9,12245.8,0.598871263
26-12-2019,,1857.1,1844.75,-0.665015347,,12211.85,12126.55,-0.698501865
24-12-2019,,1867.5,1857.1,-0.556894244,,12269.25,12214.55,-0.445830022
23-12-2019,,1837.4,1867.5,1.638184391,,12235.45,12262.75,0.223122157
20-12-2019,,1818.35,1837.4,1.047653092,,12266.45,12271.8,0.043614901
19-12-2019,,1819.2,1818.35,-0.046723835,,12223.4,12259.7,0.296971383
18-12-2019,,1834.3,1819.2,-0.823202312,,12197,12221.65,0.202098877
17-12-2019,,1872.4,1834.3,-2.034821619,,12082.45,12165,0.68322236
16-12-2019,,1865.6,1872.4,0.364493997,,12131.35,12053.95,-0.638016379
13-12-2019,,1857.6,1865.6,0.430663221,,12026.4,12086.7,0.501396927
12-12-2019,,1860.95,1857.6,-0.180015583,,11944.3,11971.8,0.230235342
11-12-2019,,1824.95,1860.95,1.972656785,,11867.35,11910.15,0.360653389
10-12-2019,,1866.7,1824.95,-2.236567204,,11950.5,11856.8,-0.784067612
09-12-2019,,1851.45,1866.7,0.823678738,,11939.1,11937.5,-0.013401345
06-12-2019,,1873.95,1851.45,-1.200672377,,12047.35,11921.5,-1.044628072
05-12-2019,,1874.35,1873.95,-0.021340731,,12071.25,12018.4,-0.437817127
04-12-2019,,1933.65,1874.35,-3.066739069,,11969.95,12043.2,0.611949089
03-12-2019,,1890.5,1933.65,2.282464956,,12067.65,11994.2,-0.608652057
02-12-2019,,1898.6,1890.5,-0.426630149,,12137.05,12048.2,-0.732055977
29-11-2019,,1883.85,1898.6,0.782971043,,12146.2,12056.05,-0.742207439
28-11-2019,,1874.25,1883.85,0.512204882,,12132.1,12151.15,0.157021455
27-11-2019,,1788.1,1874.25,4.817963201,,12068.5,12100.7,0.266810291
26-11-2019,,1760.1,1788.1,1.590818703,,12110.2,12037.7,-0.598668891
25-11-2019,,1711.85,1760.1,2.818588077,,11922.45,12073.75,1.269034469
